salary_id,employee_id,salary,start_date,end_date
9829,4772,86099.78,2019-08-22,2021-04-15
9830,7317,47797.67,2022-02-18,2022-10-19
9831,8136,48777.68,2017-06-22,2019-05-19
9832,7407,37723.11,2019-05-24,2021-04-06
9833,114,89790.38,2023-09-22,2024-11-07
9834,7365,49993.09,2018-04-06,2019-11-09
9835,4819,53685.84,2021-07-10,2022-02-16
9836,8355,52706.19,2021-05-30,2022-07-21
9837,128,62365.28,2022-12-12,2023-09-04
9838,2678,44184.89,2023-04-22,2025-01-13
9839,9748,48330.6,2018-03-16,2019-12-09
9840,2254,66058.93,2018-09-26,2019-10-02
9841,1931,42173.99,2018-05-02,2019-06-27
9842,5915,39949.5,2022-09-02,2023-06-19
9843,2583,80452.94,2023-03-19,2023-11-18
9844,4189,58494.77,2018-06-20,2019-01-14
9845,3203,64378.99,2020-07-18,2022-02-10
9846,1196,55013.22,2022-05-04,2022-12-10
9847,2929,37280.16,2022-11-02,2024-03-06
9848,5158,38637.88,2022-12-04,2023-08-06
9849,7686,82072.35,2021-06-14,2022-09-16
9850,7777,74545.84,2020-05-26,2021-02-09
9851,7552,71756.14,2017-05-22,2018-01-07
9852,4449,86653.82,2019-11-24,2021-05-17
9853,7208,85179.76,2021-10-22,2023-07-10
9854,9112,87367.07,2023-06-04,2025-01-19
9855,1468,84182.88,2021-10-15,2022-09-27
9856,4172,59630.7,2022-09-03,2023-04-28
9857,9899,51934.81,2021-07-30,2022-02-20
9858,4879,86701.85,2018-03-17,2018-12-04
9859,8887,41625.87,2020-07-21,2022-07-04
9860,1024,40488.91,2019-03-20,2020-01-21
9861,4496,73428.56,2019-08-14,2021-01-18
9862,8190,60559.72,2022-12-23,2024-08-05
9863,6818,67145.93,2023-11-15,2024-07-24
9864,5544,49738.59,2022-05-17,2023-03-25
9865,6539,40303.83,2022-11-30,2023-06-27
9866,640,78458.14,2020-02-02,2021-01-03
9867,7371,51853.3,2019-12-01,2021-08-04
9868,1231,82850.09,2017-08-18,2019-06-23
9869,7647,42091.5,2019-05-13,2019-12-20
9870,2500,65531.54,2022-12-12,2024-01-06
9871,4122,87648.87,2022-03-13,2023-09-02
9872,5003,62764.09,2020-04-05,2022-01-07
9873,2657,60324.69,2023-05-18,2025-02-06
9874,2228,82412.08,2024-01-18,2025-06-11
9875,2438,68949.78,2019-09-05,2020-05-02
9876,5789,64266.34,2023-10-24,2024-10-24
9877,8588,78111.21,2021-10-25,2023-08-21
9878,5911,62436.8,2020-04-09,2022-03-04
9879,7514,69066.95,2020-09-22,2021-09-12
9880,3116,69574.13,2024-01-04,2025-02-07
9881,5562,84046.2,2019-11-24,2021-09-17
9882,261,73501.53,2020-09-12,2021-08-25
9883,4177,84185.39,2019-03-23,2019-10-19
9884,3977,57048.61,2023-08-07,2025-07-02
9885,6942,74262.71,2022-09-03,2023-09-18
9886,8660,77118.49,2021-03-14,2022-07-22
9887,4689,49661.19,2022-01-01,2023-04-18
9888,7454,67204.49,2020-08-08,2021-10-16
9889,3810,74756.01,2017-11-25,2019-04-15
9890,6438,42197.89,2024-04-10,2025-09-27
9891,3929,65419.05,2018-09-10,2019-05-27
9892,9059,71383.24,2017-05-15,2019-01-11
9893,6640,78396.87,2020-11-04,2021-10-20
9894,2549,48691.06,2019-06-07,2021-04-01
9895,3699,82128.82,2022-06-15,2023-08-09
9896,49,69692.28,2020-03-20,2021-10-20
9897,927,57605.63,2018-04-22,2019-02-02
9898,3186,49859.33,2018-10-31,2020-01-05
9899,969,49399.18,2022-11-23,2023-09-18
9900,2183,55591.95,2022-05-04,2023-02-02
9901,3216,83523.14,2020-04-07,2021-06-22
9902,5626,88476.07,2022-01-01,2022-12-28
9903,6810,57063.33,2019-02-17,2020-03-19
9904,8654,45007.11,2019-09-12,2021-05-13
9905,3558,55044.04,2021-11-26,2022-12-10
9906,527,50176.59,2017-07-29,2018-11-11
9907,5961,78956.69,2023-07-19,2025-01-20
9908,1921,46186.22,2018-09-13,2020-01-19
9909,4760,39622.9,2022-11-30,2023-10-26
9910,1725,53674.37,2022-01-24,2023-11-13
9911,9435,51116.53,2019-04-13,2020-07-07
9912,9301,61292.82,2023-08-26,2025-01-27
9913,4733,77092.01,2020-01-06,2020-12-21
9914,1328,44879.75,2019-03-14,2020-07-12
9915,4920,48070.04,2021-03-21,2022-10-09
9916,1797,39102.69,2019-12-04,2021-06-11
9917,1823,88828.64,2019-06-23,2020-04-23
9918,6683,76383.71,2022-03-26,2023-06-28
9919,2845,71334.51,2024-03-07,2025-05-18
9920,4724,67264.97,2018-04-25,2019-04-22
9921,8211,44544.12,2020-06-27,2022-03-21
9922,7225,52776.48,2019-05-02,2020-05-25
9923,8656,55606.15,2020-05-01,2022-03-19
9924,9338,54807.35,2022-11-09,2023-09-06
9925,35,60559.47,2018-02-23,2018-10-23
9926,1954,55272.12,2020-11-14,2022-02-04
9927,1234,82114.77,2018-08-13,2019-09-22
9928,7867,85457.07,2018-09-18,2019-09-14
9929,3844,53678.24,2020-02-07,2020-09-23
9930,7628,49304.15,2024-04-23,2025-04-13
9931,3221,36414.11,2017-08-15,2018-04-30
9932,8244,42717.27,2024-01-08,2024-10-07
9933,6628,84724.9,2020-06-24,2021-10-24
9934,3910,64429.0,2018-03-11,2020-01-09
9935,6291,51969.62,2023-03-13,2024-02-28
9936,778,85650.39,2024-04-13,2024-12-21
9937,6812,58417.55,2018-02-27,2018-09-08
9938,9673,41282.75,2019-07-20,2021-02-17
9939,434,79495.14,2024-01-13,2025-08-01
9940,9748,48329.01,2018-08-23,2020-04-17
9941,7306,68392.48,2022-11-05,2024-03-15
9942,2410,63538.0,2024-02-21,2024-10-23
9943,8046,56216.66,2020-07-28,2021-03-02
9944,147,39263.96,2021-09-24,2023-05-31
9945,4363,39593.85,2021-01-08,2022-09-28
9946,9525,40630.64,2019-02-22,2019-08-30
9947,2699,35122.4,2018-07-03,2019-11-21
9948,3130,57842.32,2019-10-03,2020-06-22
9949,27,76884.69,2022-05-28,2023-08-11
9950,3068,44078.16,2023-04-15,2025-02-15
9951,8866,78406.14,2022-07-14,2024-03-10
9952,8380,70137.94,2019-01-15,2020-03-02
9953,1849,38304.29,2019-07-26,2020-07-16
9954,6408,49535.04,2018-08-10,2019-04-28
9955,8979,42755.55,2024-04-04,2025-07-30
9956,602,69016.25,2020-03-17,2021-12-30
9957,6238,62789.02,2023-11-19,2025-08-23
9958,4281,36783.12,2021-06-21,2022-06-03
9959,1011,50725.47,2022-12-23,2023-08-29
9960,4560,42502.82,2018-09-06,2019-12-06
9961,6427,70290.12,2022-09-15,2023-03-28
9962,3651,44326.89,2018-11-27,2020-10-07
9963,8737,38725.13,2022-02-01,2023-10-07
9964,5800,44331.15,2020-12-02,2022-06-12
9965,5277,60132.65,2018-11-20,2020-02-22
9966,5303,73364.1,2021-07-13,2023-05-05
9967,3496,73628.02,2018-05-30,2020-04-10
9968,9975,44374.01,2018-11-11,2020-10-06
9969,3763,53700.78,2017-12-19,2018-07-16
9970,8175,66612.98,2018-04-22,2020-02-20
9971,9844,56447.4,2018-06-25,2019-07-23
9972,7120,60797.55,2022-09-04,2023-03-19
9973,1634,55293.45,2023-07-04,2024-02-10
9974,3579,75136.98,2018-03-24,2019-06-26
9975,8774,52405.25,2021-05-19,2022-02-28
9976,4600,66339.03,2018-10-07,2019-11-26
9977,3873,88519.65,2018-12-31,2020-06-12
9978,7105,83101.5,2018-06-30,2019-01-22
9979,8696,77212.43,2018-01-26,2019-07-24
9980,6715,58404.42,2018-03-10,2019-10-03
9981,248,46631.35,2018-03-30,2019-11-29
9982,5035,84896.1,2021-06-12,2023-04-02
9983,6436,84871.49,2018-08-06,2019-02-19
9984,5352,78845.92,2017-09-05,2018-05-26
9985,1427,39873.15,2022-02-18,2022-10-14
9986,4768,56418.09,2023-07-09,2024-05-16
9987,2241,52094.08,2018-12-19,2020-07-09
9988,4682,63951.83,2021-03-05,2021-12-16
9989,2141,53987.78,2017-08-03,2018-11-10
9990,4807,62594.01,2023-10-06,2024-06-04
9991,9938,52690.77,2017-05-12,2018-07-05
9992,6120,53500.14,2023-02-12,2024-04-13
9993,4529,60884.62,2022-04-09,2023-06-13
9994,7425,37093.7,2020-08-22,2022-01-22
9995,7328,85663.14,2023-02-27,2024-10-26
9996,5940,60231.11,2021-06-08,2022-10-31
9997,3662,83151.59,2019-11-16,2021-09-23
9998,4129,75008.12,2021-06-22,2022-12-15
9999,2535,39182.67,2020-07-30,2021-12-30
10000,2795,86601.62,2022-05-19,2023-10-19
10001,9025,58061.98,2020-10-26,2022-02-15
10002,9709,39526.01,2020-12-24,2021-08-13
10003,8058,77507.21,2022-10-12,2024-03-07
10004,2586,67394.37,2020-06-01,2022-04-03
10005,2870,65943.43,2022-08-02,2023-11-05
10006,7015,83255.36,2021-05-01,2022-09-28
10007,3425,62299.31,2022-10-10,2024-05-18
10008,9582,42821.5,2019-07-04,2020-02-23
10009,3672,53668.05,2018-11-21,2020-10-30
10010,624,35050.68,2019-09-05,2021-05-25
10011,9180,76778.45,2022-06-29,2023-09-20
10012,5612,86773.97,2018-04-13,2019-01-02
10013,4635,57816.79,2018-07-28,2019-06-19
10014,5241,83891.83,2021-12-12,2023-10-04
10015,3628,38805.49,2022-12-02,2024-05-13
10016,3305,55631.38,2021-07-18,2023-05-22
10017,4058,43856.37,2017-11-01,2019-04-06
10018,4659,38867.77,2017-10-13,2019-06-12
10019,2144,76131.04,2021-10-13,2023-06-29
10020,357,38275.29,2017-06-04,2018-09-04
10021,5803,36233.21,2017-10-07,2018-08-27
10022,4032,49490.37,2021-12-30,2023-01-23
10023,6679,38792.13,2021-05-30,2022-02-12
10024,9812,63906.74,2023-05-23,2025-04-12
10025,3095,42915.77,2024-03-06,2025-12-05
10026,2942,84606.37,2017-05-20,2018-12-12
10027,9884,71245.64,2021-01-29,2022-02-06
10028,8317,50777.05,2022-07-12,2023-02-19
10029,1081,39676.59,2018-04-26,2020-02-27
10030,6302,89581.06,2021-05-24,2022-01-08
10031,3316,38363.54,2018-02-25,2019-04-17
10032,6123,50475.43,2018-01-26,2019-05-19
10033,8670,48739.06,2020-07-20,2021-11-20
10034,7044,71573.37,2017-05-04,2017-12-25
10035,261,39793.9,2023-03-09,2024-03-26
10036,7721,75213.87,2017-09-20,2018-05-07
10037,1095,66919.35,2017-09-22,2018-04-22
10038,6808,74867.68,2022-10-28,2024-09-04
10039,6770,86674.84,2018-08-02,2020-06-22
10040,7599,48209.25,2022-11-25,2024-08-31
10041,6817,77088.46,2022-07-04,2023-12-16
10042,7474,52113.36,2019-06-25,2021-01-11
10043,5712,53195.33,2021-08-17,2022-12-15
10044,954,48760.68,2020-06-09,2021-07-07
10045,8262,68735.93,2018-06-27,2019-04-16
10046,4098,54702.55,2021-04-09,2022-04-30
10047,1820,84595.84,2018-04-24,2019-02-08
10048,2290,69334.4,2023-06-01,2024-12-22
10049,9408,55430.51,2023-05-30,2024-10-13
10050,3851,64554.59,2020-07-12,2021-02-27
10051,2217,73013.11,2021-07-31,2022-08-11
10052,3090,46317.62,2017-12-01,2018-08-22
10053,1145,88559.26,2017-07-02,2018-11-12
10054,8521,53499.86,2023-11-13,2025-03-29
10055,467,36256.09,2023-12-24,2025-10-09
10056,6169,35955.02,2023-04-16,2024-06-25
10057,2272,35781.32,2017-08-21,2019-04-25
10058,7210,74451.57,2018-05-11,2019-08-22
10059,5241,76049.25,2022-01-25,2022-11-27
10060,4866,79823.16,2022-10-05,2024-02-10
10061,7824,43645.26,2020-11-15,2022-08-04
10062,6883,65936.79,2023-07-21,2024-11-04
10063,4009,71349.64,2018-01-14,2019-03-31
10064,7425,48708.65,2020-06-22,2022-03-28
10065,2856,37952.41,2023-10-05,2025-01-15
10066,9287,80377.91,2019-09-15,2021-02-11
10067,2767,44225.08,2019-09-22,2021-03-08
10068,551,47588.94,2017-09-05,2018-08-12
10069,5919,69100.22,2021-03-19,2023-02-16
10070,7438,77262.57,2020-12-28,2022-10-12
10071,2635,65040.89,2023-01-07,2024-07-23
10072,8799,64189.7,2023-09-05,2024-11-28
10073,9165,67545.74,2023-08-18,2024-05-10
10074,9658,80658.32,2021-06-07,2022-10-07
10075,5870,56125.12,2017-06-09,2018-02-28
10076,5470,76202.71,2019-03-22,2019-11-25
10077,9568,52246.2,2023-04-03,2024-07-08
10078,6449,89914.02,2019-01-01,2020-04-25
10079,7088,77210.04,2022-03-26,2023-06-06
10080,2366,80356.65,2018-03-04,2019-05-01
10081,97,49180.51,2019-12-23,2020-07-20
10082,6069,51673.75,2024-03-12,2025-02-28
10083,2560,55662.45,2022-01-24,2024-01-12
10084,8821,53162.85,2022-06-16,2023-12-22
10085,8089,78310.47,2024-03-20,2024-09-25
10086,8227,76915.08,2023-09-03,2025-06-25
10087,9816,77047.42,2018-12-05,2020-05-22
10088,2047,55666.28,2022-07-12,2023-11-12
10089,713,58293.55,2017-05-09,2018-06-26
10090,2348,84703.37,2018-04-02,2019-09-15
10091,2101,73372.33,2020-06-01,2022-04-27
10092,939,71631.72,2019-12-14,2021-04-24
10093,7561,84517.0,2018-09-24,2020-07-30
10094,532,48272.24,2020-11-01,2022-09-19
10095,6937,72010.64,2024-01-19,2024-08-29
10096,1735,40375.93,2022-10-12,2024-06-06
10097,4884,76059.0,2017-07-21,2018-01-29
10098,9625,79104.03,2017-09-03,2018-07-10
10099,1439,83688.34,2021-06-27,2023-01-22
10100,5736,52798.75,2022-03-11,2024-01-12
10101,2908,53992.1,2022-05-15,2024-03-24
10102,2936,74139.68,2017-07-22,2019-06-16
10103,3297,76815.44,2021-11-18,2022-09-22
10104,6548,72799.63,2021-06-02,2023-04-14
10105,8227,85623.44,2023-01-02,2024-06-11
10106,5818,58259.77,2022-12-04,2023-07-25
10107,6411,86454.53,2019-02-02,2021-01-15
10108,1151,54721.56,2022-11-10,2024-04-28
10109,7670,73091.28,2022-04-30,2023-02-16
10110,5977,72253.87,2018-09-09,2020-05-06
10111,1327,57802.06,2019-08-01,2021-04-03
10112,9540,88919.45,2022-03-26,2023-07-27
10113,9268,58131.78,2024-02-24,2025-04-24
10114,3916,48798.63,2024-03-27,2025-10-25
10115,232,66277.08,2023-09-08,2025-02-18
10116,6071,41568.02,2022-02-18,2023-07-04
10117,6772,82499.02,2022-01-28,2022-11-23
10118,1176,46387.76,2021-09-17,2022-10-26
10119,5476,89128.56,2017-06-19,2019-02-14
10120,3070,49343.95,2023-10-25,2024-09-03
10121,6086,63091.79,2020-08-02,2021-04-15
10122,6115,68384.53,2018-08-27,2020-04-02
10123,1104,39483.83,2020-05-11,2021-03-18
10124,2381,84694.74,2018-04-13,2019-12-23
10125,7390,65692.36,2021-05-02,2022-09-13
10126,6355,65439.53,2020-06-16,2022-04-24
10127,8612,66408.76,2024-04-22,2026-02-24
10128,8315,75673.92,2019-04-29,2020-12-17
10129,1398,86134.28,2021-12-16,2023-08-23
10130,958,43912.0,2019-02-20,2020-08-08
10131,835,73974.18,2022-01-20,2023-04-11
10132,6369,44923.7,2024-04-05,2025-04-07
10133,5695,58207.6,2019-12-03,2020-08-19
10134,2182,35237.84,2018-05-24,2019-07-18
10135,1975,61547.23,2022-03-03,2023-01-14
10136,6642,41082.79,2017-08-27,2018-03-05
10137,6398,88516.46,2024-02-20,2025-03-14
10138,9928,66386.74,2021-12-15,2022-09-13
10139,8232,48404.44,2023-05-23,2025-01-27
10140,279,54955.14,2018-12-08,2020-11-23
10141,5668,79676.72,2022-12-03,2024-01-18
10142,73,78346.42,2019-07-24,2021-03-25
10143,2848,35663.9,2023-09-12,2024-09-23
10144,3090,57944.83,2020-08-31,2022-02-18
10145,3377,61968.27,2019-12-16,2021-06-09
10146,6123,69118.8,2023-12-15,2025-07-17
10147,4741,77149.31,2018-01-04,2018-12-20
10148,8534,79021.32,2020-01-22,2021-06-01
10149,31,83392.99,2017-09-18,2019-01-16
10150,579,82032.97,2021-10-31,2022-12-07
10151,2611,46178.17,2019-10-02,2021-07-23
10152,3572,51969.59,2022-06-10,2023-04-16
10153,8582,74019.66,2022-10-18,2023-10-11
10154,4991,46386.03,2021-11-11,2023-06-04
10155,5323,72593.09,2021-10-10,2022-08-16
10156,3757,81147.9,2018-01-09,2019-06-22
10157,1325,65623.41,2023-07-06,2024-04-29
10158,2479,88093.8,2022-07-02,2023-01-11
10159,8849,72770.28,2018-11-25,2019-05-27
10160,7034,62806.67,2017-11-13,2019-04-14
10161,6768,71372.4,2018-08-16,2019-07-04
10162,9211,45992.89,2018-06-22,2019-11-26
10163,1050,40163.8,2020-06-11,2021-03-23
10164,2681,76915.97,2017-11-08,2019-10-03
10165,7646,78734.28,2023-01-01,2024-11-07
10166,492,70065.13,2017-06-01,2018-06-30
10167,6946,56628.42,2023-12-20,2025-07-16
10168,6428,61408.88,2019-09-27,2021-01-30
10169,8309,70752.42,2021-11-01,2022-07-14
10170,2595,87341.14,2024-01-15,2025-09-10
10171,5348,50393.46,2022-06-13,2024-05-20
10172,167,46057.83,2020-12-26,2022-01-07
10173,8051,74441.9,2018-06-10,2019-01-26
10174,9851,89333.9,2021-02-09,2022-05-19
10175,506,61981.23,2023-07-18,2024-08-31
10176,3584,69811.8,2020-03-29,2021-09-13
10177,3243,71308.27,2023-01-08,2023-10-25
10178,2545,75680.17,2020-06-13,2021-08-23
10179,2067,87406.98,2020-11-07,2022-08-07
10180,5408,59839.54,2024-01-11,2025-09-06
10181,1608,37608.99,2019-02-25,2020-08-08
10182,4089,55303.45,2021-03-23,2021-11-13
10183,8214,65549.69,2021-01-23,2022-10-30
10184,7473,41919.09,2018-08-23,2019-04-28
10185,6522,43346.95,2020-03-29,2021-08-28
10186,4786,62527.35,2018-11-05,2019-07-16
10187,2622,48087.74,2021-10-19,2023-09-16
10188,8238,85012.76,2017-06-21,2018-06-09
10189,1210,41644.22,2017-07-10,2018-12-07
10190,9620,59294.45,2020-03-22,2022-01-09
10191,6778,66588.93,2023-03-29,2024-06-25
10192,4032,74923.53,2023-11-09,2025-06-20
10193,6689,59225.49,2018-02-20,2019-08-14
10194,5676,62947.92,2024-04-27,2025-03-13
10195,2729,73672.61,2022-01-14,2022-11-27
10196,6337,81182.46,2018-07-21,2019-05-08
10197,5371,73963.9,2020-02-18,2021-05-18
10198,9234,83915.37,2019-05-07,2019-11-27
10199,2147,65904.44,2022-01-14,2023-05-21
10200,4318,45434.15,2021-09-07,2023-01-03
10201,4195,60191.01,2018-11-20,2020-04-10
10202,6706,39225.33,2019-07-01,2021-02-04
10203,3895,53879.37,2018-11-13,2020-08-01
10204,5570,77731.91,2018-09-23,2019-04-07
10205,557,73359.18,2019-09-20,2020-06-18
10206,9738,74614.46,2021-08-25,2023-02-10
10207,7268,45312.95,2021-07-09,2023-06-16
10208,3413,87760.06,2018-11-06,2020-05-12
10209,9686,56099.28,2023-12-05,2024-12-11
10210,251,66854.54,2023-05-15,2024-03-09
10211,4666,43482.89,2018-11-03,2019-07-30
10212,7532,57828.76,2023-02-02,2023-09-01
10213,1738,71924.51,2018-12-30,2020-05-28
10214,6714,73801.03,2017-04-29,2017-11-30
10215,8073,89738.52,2018-10-19,2019-05-29
10216,7182,35039.44,2019-08-21,2020-07-05
10217,2292,84630.97,2021-07-05,2022-01-30
10218,3662,65281.93,2019-04-02,2020-05-05
10219,8997,86892.66,2020-09-15,2021-06-24
10220,2588,76709.35,2020-06-11,2020-12-19
10221,9468,56780.99,2021-05-06,2023-01-13
10222,7811,88817.59,2018-08-15,2020-04-24
10223,7257,86934.2,2019-04-18,2020-03-30
10224,3267,47294.99,2024-01-12,2025-10-07
10225,4100,47308.38,2020-07-12,2022-06-07
10226,6150,58129.01,2023-11-21,2025-05-24
10227,16,70232.95,2020-03-02,2021-12-13
10228,9492,54112.88,2023-11-03,2024-05-03
10229,5341,79304.09,2022-03-17,2024-01-28
10230,3176,61901.52,2018-12-24,2020-08-12
10231,557,49335.19,2024-02-23,2025-07-12
10232,7383,68057.02,2023-08-18,2024-09-07
10233,1244,48819.17,2020-06-24,2022-01-26
10234,9782,67468.9,2018-02-23,2018-08-27
10235,5599,89325.34,2022-03-26,2023-06-26
10236,9008,76044.51,2017-08-21,2019-07-09
10237,3950,76527.93,2017-08-09,2018-03-28
10238,8479,58581.53,2018-12-09,2020-11-02
10239,2041,81740.92,2023-05-03,2023-12-28
10240,5416,88956.12,2023-07-18,2024-08-18
10241,2239,58233.19,2018-04-04,2019-03-30
10242,6875,52393.01,2022-10-13,2023-08-19
10243,8116,84202.24,2019-06-16,2021-05-16
10244,536,63362.43,2018-03-03,2019-07-31
10245,5012,81717.88,2019-11-09,2020-05-21
10246,4815,41718.26,2023-03-18,2024-10-13
10247,5169,77271.16,2017-11-16,2019-09-05
10248,213,36406.65,2023-03-31,2023-11-07
10249,9502,88139.68,2021-07-23,2022-03-16
10250,573,46529.92,2019-01-27,2020-10-29
10251,8298,49169.82,2021-08-17,2023-01-06
10252,7226,69694.23,2024-03-13,2025-05-04
10253,8129,48420.64,2022-11-30,2024-03-13
10254,6585,80115.47,2019-11-11,2021-01-01
10255,532,40754.9,2021-08-31,2022-12-06
10256,1759,87047.35,2019-10-23,2021-03-11
10257,6193,38722.6,2024-01-15,2025-12-04
10258,3589,41006.58,2020-01-10,2020-12-01
10259,218,51158.62,2021-12-20,2023-06-11
10260,8873,71011.03,2020-07-12,2021-09-24
10261,2870,69664.23,2020-04-15,2021-10-14
10262,1697,88156.13,2022-10-29,2023-07-24
10263,9551,45797.54,2021-03-26,2021-11-03
10264,5790,82290.04,2018-09-16,2020-01-16
10265,236,44132.87,2019-10-15,2021-02-06
10266,9461,38467.94,2024-01-17,2025-04-30
10267,2973,66059.44,2018-03-10,2019-07-24
10268,9661,75078.39,2019-04-21,2019-11-24
10269,3740,48579.64,2020-08-04,2021-06-22
10270,8885,72365.97,2022-07-23,2024-04-21
10271,7672,81892.12,2021-01-14,2022-08-15
10272,595,80726.5,2023-01-19,2024-08-17
10273,8579,84295.0,2022-10-05,2024-02-24
10274,1164,77960.48,2022-12-06,2023-12-27
10275,5075,70621.61,2018-08-06,2019-02-19
10276,9244,65256.23,2022-07-15,2024-05-06
10277,8746,50772.36,2022-03-03,2023-12-15
10278,3186,64042.61,2023-01-07,2023-07-27
10279,8365,57410.69,2018-01-02,2019-01-18
10280,2640,69850.15,2023-03-15,2024-04-07
10281,7336,44919.83,2019-07-30,2020-02-03
10282,6257,63038.97,2018-03-13,2019-05-15
10283,73,41732.46,2021-02-19,2022-12-14
10284,5062,65301.23,2019-09-06,2020-05-24
10285,1921,47279.46,2019-05-01,2020-06-11
10286,1728,79698.94,2023-12-23,2024-09-07
10287,8346,38106.42,2019-08-26,2021-04-21
10288,7172,57329.54,2020-03-23,2021-12-22
10289,7411,38931.18,2019-02-24,2021-01-09
10290,2238,76978.16,2019-03-31,2020-02-12
10291,3731,85702.71,2019-06-10,2020-02-05
10292,8695,52577.44,2017-09-10,2019-06-06
10293,7174,36842.31,2021-04-04,2022-07-04
10294,8250,48102.49,2019-10-16,2020-10-20
10295,212,57970.51,2020-11-02,2021-12-01
10296,6195,61884.18,2021-11-22,2023-08-12
10297,7900,67704.84,2020-04-06,2021-01-24
10298,2782,76779.25,2022-11-22,2024-02-17
10299,7736,55790.28,2023-12-04,2024-11-27
10300,5597,38527.94,2021-11-22,2023-09-09
10301,6634,66690.32,2020-05-19,2021-08-30
10302,6787,87141.4,2018-10-10,2020-08-08
10303,5956,73191.12,2018-07-16,2019-04-19
10304,5066,47588.37,2022-10-12,2024-02-27
10305,5840,54549.42,2019-01-10,2020-01-06
10306,4923,72285.75,2017-08-13,2018-12-10
10307,8491,89070.4,2020-01-12,2020-12-06
10308,5295,74616.54,2018-09-09,2019-07-28
10309,9889,73895.79,2018-11-26,2019-07-13
10310,8530,87155.34,2021-10-13,2023-04-20
10311,1688,52307.09,2023-09-25,2024-07-15
10312,7091,84123.51,2021-12-08,2023-10-06
10313,3805,39101.22,2017-12-26,2019-06-11
10314,7536,50776.7,2023-05-09,2025-01-16
10315,6889,89625.28,2023-05-12,2025-03-28
10316,6034,71356.03,2021-06-05,2022-02-01
10317,8718,88380.53,2019-05-24,2019-11-29
10318,8923,62720.27,2021-10-31,2022-11-22
10319,3433,82271.46,2018-08-10,2019-04-16
10320,3660,58865.49,2019-05-05,2020-07-23
10321,992,76767.12,2021-10-17,2022-10-13
10322,5244,87418.9,2021-05-17,2023-04-18
10323,846,85695.69,2019-08-27,2020-11-03
10324,4903,55725.23,2020-04-21,2021-10-05
10325,3950,77758.41,2022-04-26,2023-05-22
10326,9472,48431.54,2021-02-18,2022-01-18
10327,5892,50339.3,2023-10-21,2024-09-06
10328,5260,37947.81,2021-08-09,2023-05-13
10329,1264,82496.65,2019-01-25,2020-06-12
10330,5526,81927.65,2021-09-30,2023-07-23
10331,2187,45580.82,2023-06-13,2025-01-25
10332,8912,80313.81,2018-12-08,2019-06-13
10333,3319,87883.29,2017-11-19,2018-11-04
10334,2382,39877.03,2017-09-18,2019-07-05
10335,1804,76109.26,2023-05-14,2025-04-30
10336,6385,74339.11,2022-01-01,2022-12-11
10337,8377,66900.31,2023-01-24,2024-08-12
10338,7581,61477.08,2017-06-19,2018-08-29
10339,2947,69792.74,2022-08-13,2023-09-17
10340,403,72649.14,2024-03-01,2025-03-30
10341,5645,60827.11,2023-11-06,2025-02-13
10342,7273,57726.45,2022-02-11,2023-02-15
10343,1573,85490.37,2018-01-20,2019-01-28
10344,2540,74814.72,2020-05-01,2021-04-29
10345,4597,77454.13,2021-01-07,2021-10-06
10346,2879,42672.39,2024-03-06,2025-04-18
10347,16,45198.64,2020-03-13,2021-10-15
10348,3943,82714.78,2020-03-23,2021-06-02
10349,1554,54829.19,2023-08-20,2025-07-13
10350,5599,50301.26,2022-06-17,2023-12-25
10351,8834,52506.37,2018-12-11,2019-11-24
10352,8681,39704.6,2023-01-31,2024-03-30
10353,59,83979.71,2021-03-20,2021-11-07
10354,5688,47356.19,2023-09-26,2025-05-09
10355,3327,62779.75,2018-11-15,2019-10-23
10356,7064,45493.12,2019-11-04,2021-08-31
10357,4961,51959.34,2017-05-05,2017-11-10
10358,7320,54815.92,2019-09-26,2021-04-17
10359,1643,80557.51,2017-06-05,2019-02-11
10360,8254,70983.44,2017-05-31,2019-02-17
10361,1514,43126.75,2017-12-21,2019-01-04
10362,6008,63848.0,2022-07-03,2023-03-01
10363,2829,84897.27,2018-03-17,2019-11-04
10364,5141,51069.47,2020-01-07,2021-08-04
10365,3446,59103.97,2021-10-03,2023-01-31
10366,829,80320.3,2018-01-07,2019-12-24
10367,8819,46599.53,2017-12-16,2018-12-10
10368,9448,81807.11,2021-01-11,2021-12-31
10369,8920,44740.13,2023-04-02,2024-12-21
10370,9798,56728.31,2020-05-28,2021-09-16
10371,3498,46513.55,2021-11-16,2023-06-21
10372,6499,48424.78,2022-06-11,2023-07-03
10373,9079,56309.47,2019-03-12,2020-07-04
10374,1690,43673.36,2023-03-04,2024-12-23
10375,6458,63278.22,2023-03-11,2024-02-09
10376,234,86957.52,2021-04-19,2022-06-14
10377,6640,68476.58,2021-07-10,2022-11-21
10378,8448,78058.92,2021-12-25,2023-04-09
10379,8186,66402.98,2021-01-12,2022-04-25
10380,1480,79385.79,2022-05-21,2024-02-03
10381,3925,81927.84,2022-05-14,2023-07-28
10382,3647,47580.59,2022-08-13,2023-03-16
10383,1557,74233.13,2020-07-03,2021-03-02
10384,1605,57662.67,2020-02-09,2021-09-08
10385,6150,44840.8,2021-09-12,2023-05-26
10386,2355,50076.68,2018-11-21,2020-11-06
10387,5213,38980.38,2018-06-15,2019-10-21
10388,44,59954.31,2023-09-17,2025-02-17
10389,6200,43956.27,2022-04-07,2023-03-08
