job_history_id,employee_id,start_date,end_date,all_jobs_id
13039,7960,2019-01-09,2019-08-29,50
13040,9001,2016-08-10,2017-01-02,36
13041,3794,2021-04-15,2021-09-10,38
13042,4494,2016-02-15,2016-05-29,10
13043,3785,2015-11-04,2016-08-15,32
13044,6439,2022-02-09,2022-10-25,40
13045,1026,2018-10-28,2019-06-12,20
13046,1146,2021-12-29,2022-04-22,20
13047,1666,2018-02-08,2019-03-16,16
13048,8653,2016-02-23,2017-01-29,36
13049,9192,2021-12-29,2022-06-29,20
13050,6029,2017-07-21,2018-10-27,16
13051,3312,2015-10-01,2016-09-01,47
13052,1693,2018-01-16,2019-02-20,33
13053,4188,2020-05-29,2020-12-10,49
13054,8777,2016-08-25,2016-12-09,19
13055,8796,2018-06-14,2019-08-09,45
13056,8734,2016-11-03,2018-03-15,49
13057,8298,2018-04-16,2019-02-20,24
13058,3634,2018-06-21,2018-10-03,33
13059,3000,2019-05-12,2020-05-25,43
13060,5500,2017-01-27,2017-06-11,10
13061,2490,2017-06-28,2017-11-01,49
13062,801,2019-11-03,2021-01-04,19
13063,1486,2020-11-29,2021-07-23,26
13064,9081,2020-01-01,2020-10-11,45
13065,1523,2015-12-19,2016-09-24,24
13066,9297,2018-10-01,2019-05-22,26
13067,8854,2019-06-04,2019-09-28,31
13068,3086,2021-11-03,2022-04-13,9
13069,8483,2020-04-28,2020-08-13,30
13070,3916,2021-07-25,2022-05-08,40
13071,670,2015-10-15,2016-12-29,47
13072,8980,2016-04-16,2017-05-01,36
13073,8467,2017-09-14,2018-03-17,18
13074,3797,2020-09-06,2021-06-18,43
13075,4343,2021-12-22,2022-06-09,1
13076,1133,2016-09-21,2017-10-20,27
13077,8859,2020-02-18,2020-06-20,45
13078,6973,2021-10-23,2022-03-07,36
13079,3728,2021-11-08,2023-01-03,22
13080,6383,2021-06-02,2022-08-26,14
13081,6293,2021-02-07,2021-07-30,10
13082,4429,2020-04-09,2020-12-12,44
13083,7090,2017-04-10,2017-10-21,50
13084,7026,2015-11-15,2016-08-27,22
13085,6743,2018-04-24,2019-02-04,8
13086,8046,2017-10-06,2018-09-01,43
13087,2103,2018-06-12,2019-03-12,15
13088,5642,2020-07-19,2021-06-29,6
13089,2165,2020-01-22,2020-09-21,30
13090,9003,2022-03-14,2023-02-10,19
13091,9751,2020-02-10,2020-08-23,44
13092,7655,2020-11-08,2021-08-15,3
13093,9488,2018-01-24,2018-09-16,39
13094,4559,2021-07-13,2021-12-10,25
13095,7370,2020-02-02,2020-10-20,15
13096,3712,2020-09-14,2021-01-20,26
13097,6865,2016-04-19,2017-04-10,46
13098,4702,2017-05-01,2018-04-21,19
13099,45,2016-04-07,2017-07-21,28
13100,8017,2018-11-08,2019-02-18,20
13101,9973,2017-10-29,2018-03-10,48
13102,2571,2021-10-24,2022-02-16,25
13103,2515,2021-02-03,2022-01-28,41
13104,7459,2016-08-11,2016-12-16,41
13105,383,2020-08-24,2021-07-19,47
13106,1065,2021-10-27,2022-02-17,7
13107,7028,2017-02-18,2018-02-13,19
13108,869,2018-06-07,2018-11-28,49
13109,3185,2022-02-12,2022-11-21,10
13110,8329,2016-03-04,2017-03-27,26
13111,8355,2018-12-08,2019-04-18,2
13112,8887,2021-07-12,2021-12-09,35
13113,4664,2018-06-18,2019-02-26,34
13114,8865,2021-09-14,2022-10-28,41
13115,5093,2022-02-04,2023-05-01,25
13116,5390,2015-09-04,2016-01-19,17
13117,1116,2021-12-06,2022-08-04,12
13118,2860,2018-12-16,2020-01-26,10
13119,6737,2016-01-11,2016-11-23,4
13120,1350,2022-04-04,2023-04-23,16
13121,2969,2019-10-19,2020-03-28,47
13122,7767,2018-05-17,2018-11-14,46
13123,5126,2019-03-16,2020-06-10,10
13124,1269,2021-10-04,2022-08-10,36
13125,7055,2022-02-09,2023-02-08,29
13126,2352,2019-04-23,2020-07-03,14
13127,9512,2019-07-01,2020-06-12,27
13128,5294,2019-10-11,2021-01-21,28
13129,7441,2020-09-09,2021-12-15,27
13130,6077,2019-11-18,2020-07-23,38
13131,9120,2016-03-04,2016-10-04,26
13132,7372,2016-04-10,2017-03-17,36
13133,8674,2021-07-27,2022-04-24,23
13134,9663,2021-12-15,2022-11-07,47
13135,1801,2015-05-17,2016-09-22,6
13136,8548,2016-12-25,2017-12-06,40
13137,2146,2021-11-14,2023-02-23,19
13138,8499,2021-02-19,2022-02-25,8
13139,7269,2017-02-16,2018-01-03,2
13140,3261,2015-12-02,2016-11-10,14
13141,8803,2015-12-13,2016-08-02,30
13142,7288,2017-05-26,2018-08-31,10
13143,6747,2016-06-11,2017-10-20,50
13144,7256,2019-07-06,2020-01-30,47
13145,2689,2015-10-09,2017-02-02,25
13146,8502,2020-11-04,2021-06-11,8
13147,6831,2022-03-13,2022-12-10,5
13148,3641,2016-10-14,2017-06-28,26
13149,777,2018-08-05,2019-11-02,31
13150,6420,2020-12-04,2021-04-06,9
13151,2886,2015-10-30,2016-11-08,44
13152,2534,2015-11-25,2016-03-18,46
13153,7891,2019-02-01,2020-03-29,20
13154,9622,2017-10-27,2019-02-02,21
13155,6696,2018-08-23,2019-12-15,12
13156,4566,2020-04-21,2021-06-23,6
13157,4030,2021-10-18,2022-04-09,50
13158,4583,2021-07-09,2022-08-20,22
13159,1779,2018-06-18,2018-12-01,47
13160,3935,2020-05-18,2020-10-02,44
13161,4679,2019-03-06,2020-05-28,43
13162,1376,2016-11-04,2017-05-09,18
13163,1341,2016-06-15,2017-06-16,23
13164,2428,2020-11-14,2021-07-02,22
13165,5601,2020-01-22,2021-06-03,48
13166,1921,2015-09-25,2016-04-24,17
13167,5013,2018-09-28,2019-10-10,14
13168,2429,2021-07-13,2021-11-21,23
13169,928,2021-11-26,2023-03-13,34
13170,6264,2021-01-10,2022-02-23,44
13171,9635,2016-03-08,2016-07-04,9
13172,5713,2020-01-15,2020-05-24,5
13173,3167,2015-11-08,2017-02-04,17
13174,1227,2018-09-17,2019-10-25,24
13175,4971,2017-03-06,2018-04-27,49
13176,2244,2017-05-11,2018-05-24,46
13177,3076,2017-02-27,2018-03-30,19
13178,4643,2021-02-12,2022-02-11,10
13179,4046,2020-07-13,2020-12-29,23
13180,7251,2021-06-17,2022-04-27,4
13181,178,2015-09-04,2016-08-15,29
13182,1218,2018-10-02,2019-11-13,18
13183,7842,2021-02-14,2021-10-21,26
13184,2340,2020-08-11,2021-06-09,15
13185,1751,2020-05-30,2021-08-02,32
13186,763,2020-12-10,2022-04-23,16
13187,2158,2022-01-01,2022-07-08,20
13188,2985,2020-06-14,2021-02-13,15
13189,1140,2017-09-25,2018-12-03,30
13190,7489,2021-06-19,2022-09-27,38
13191,2490,2017-06-28,2018-09-24,49
13192,1308,2020-09-12,2021-02-12,44
13193,7503,2021-11-19,2022-03-17,4
13194,5983,2019-10-27,2020-06-30,11
13195,5149,2016-12-29,2017-10-26,40
13196,219,2016-02-20,2016-06-11,40
13197,1550,2018-12-12,2020-04-10,11
13198,7732,2016-08-04,2017-07-16,8
13199,2786,2017-05-22,2018-06-14,3
13200,8816,2016-05-28,2016-09-13,19
13201,2563,2019-03-30,2020-08-07,29
13202,567,2017-09-11,2018-10-10,42
13203,4442,2016-09-20,2017-02-13,13
13204,5757,2018-01-27,2018-07-05,11
13205,1516,2018-03-29,2019-05-14,49
13206,8026,2016-03-21,2017-02-25,8
13207,8568,2020-06-22,2021-10-04,27
13208,3000,2021-09-26,2022-12-04,23
13209,6589,2017-09-24,2018-02-17,45
13210,6032,2016-08-12,2017-03-23,27
13211,6927,2017-03-20,2018-04-01,36
13212,6531,2015-10-06,2016-12-21,18
13213,6323,2019-12-28,2021-03-12,41
13214,5540,2016-09-09,2016-12-27,42
13215,4660,2016-05-30,2017-02-19,49
13216,6155,2015-08-30,2016-06-23,37
13217,87,2021-06-08,2022-10-03,50
13218,6794,2017-06-12,2018-06-12,11
13219,5739,2019-01-16,2019-11-09,15
13220,7993,2017-04-15,2018-05-29,20
13221,2789,2015-12-02,2017-01-27,36
13222,1101,2015-12-08,2016-11-12,34
13223,1251,2017-09-09,2018-01-24,49
13224,3305,2017-11-21,2018-09-27,46
13225,3825,2019-11-22,2021-03-30,23
13226,4734,2018-02-20,2018-07-30,13
13227,3809,2019-05-05,2019-10-12,16
13228,1511,2019-10-28,2020-04-17,45
13229,8013,2019-01-27,2019-06-02,48
13230,7157,2015-08-11,2016-04-13,47
13231,5244,2020-03-19,2021-02-27,20
13232,8660,2018-10-07,2019-11-03,14
13233,9286,2016-07-09,2017-03-08,2
13234,9481,2020-10-07,2021-11-21,31
13235,1466,2020-11-15,2021-06-25,2
13236,655,2019-05-15,2019-12-08,47
13237,3698,2022-02-25,2023-04-01,31
13238,9983,2017-02-14,2017-12-18,8
13239,1163,2021-07-17,2022-04-14,33
13240,25,2016-02-25,2017-04-15,11
13241,7583,2020-07-31,2021-06-20,26
13242,858,2017-07-11,2018-05-26,50
13243,4217,2017-01-13,2017-04-26,19
13244,9790,2016-01-08,2017-05-10,14
13245,488,2021-11-23,2023-03-24,45
13246,5248,2021-10-25,2022-09-15,31
13247,6975,2017-01-14,2018-03-22,46
13248,1423,2021-02-03,2021-05-20,19
13249,6279,2016-09-15,2018-01-07,38
13250,2516,2018-06-24,2018-10-13,26
13251,715,2022-01-28,2022-09-30,23
13252,2534,2016-02-14,2016-12-22,36
13253,3521,2022-02-06,2023-01-22,23
13254,4601,2022-01-14,2023-02-03,3
13255,8251,2018-01-29,2018-10-28,43
13256,1752,2021-12-29,2022-09-12,29
13257,4351,2016-04-17,2016-12-21,20
13258,1225,2017-10-19,2019-02-21,16
13259,8636,2020-12-16,2021-05-31,35
13260,5178,2016-02-21,2017-04-28,35
13261,2966,2016-01-11,2016-08-23,47
13262,5758,2021-01-07,2021-06-30,22
13263,6429,2015-06-09,2016-05-09,15
13264,3369,2021-07-20,2022-07-29,16
13265,968,2020-08-11,2021-12-15,25
13266,1641,2019-08-11,2020-07-21,32
13267,9841,2015-11-14,2016-12-06,33
13268,735,2017-09-10,2019-01-12,19
13269,3422,2021-05-07,2022-08-05,35
13270,1417,2015-09-21,2016-01-04,4
13271,6499,2018-05-16,2018-10-18,14
13272,44,2017-03-13,2018-04-22,21
13273,5766,2016-11-22,2017-10-24,2
13274,6601,2021-01-06,2021-08-24,8
13275,78,2015-11-29,2016-07-20,43
13276,8432,2017-02-02,2018-01-27,28
13277,7660,2018-05-27,2019-08-07,8
13278,7106,2016-11-01,2017-03-11,39
13279,7885,2018-06-01,2019-01-02,16
13280,9116,2016-05-07,2016-10-08,10
13281,933,2021-10-26,2022-05-07,39
13282,874,2019-11-10,2021-01-01,3
13283,1763,2022-01-15,2022-09-14,8
13284,9879,2021-09-18,2022-09-22,47
13285,9859,2020-12-22,2021-05-30,9
13286,6257,2020-11-21,2021-08-26,36
13287,372,2016-01-10,2017-01-05,37
13288,9866,2016-07-16,2017-06-17,18
13289,3161,2020-12-10,2021-12-11,40
13290,3601,2018-06-13,2019-04-06,43
13291,4212,2015-10-06,2016-11-17,26
13292,183,2017-01-19,2017-11-30,41
13293,1851,2019-08-14,2020-09-30,1
13294,7002,2019-01-16,2019-08-17,3
13295,3834,2019-02-08,2020-05-25,34
13296,2544,2019-05-16,2020-09-17,50
13297,2419,2016-10-01,2017-04-26,44
13298,9056,2017-03-16,2018-06-21,41
13299,2717,2020-03-16,2020-10-24,12
13300,6128,2021-11-13,2022-10-13,14
13301,5191,2022-01-19,2023-04-11,21
13302,8140,2016-08-01,2017-07-05,9
13303,609,2016-07-08,2017-08-25,22
13304,2164,2018-04-11,2019-06-11,49
13305,5194,2020-06-08,2021-08-15,2
13306,1060,2022-01-12,2023-03-10,35
13307,8770,2021-05-24,2021-11-17,29
13308,759,2020-10-07,2021-11-26,27
13309,6578,2016-05-16,2017-09-22,24
13310,7231,2016-11-17,2017-09-20,32
13311,7978,2021-12-08,2023-04-16,47
13312,7622,2020-04-06,2021-08-19,35
13313,8265,2019-04-21,2019-09-30,31
13314,3109,2019-07-08,2020-07-04,1
13315,4165,2018-09-12,2019-04-07,33
13316,9879,2016-03-08,2016-08-22,32
13317,25,2019-09-06,2020-07-02,3
13318,6966,2021-10-04,2022-03-19,14
13319,5483,2021-02-14,2022-02-09,28
13320,9231,2015-12-11,2016-09-28,35
13321,5797,2018-04-06,2018-12-20,29
13322,8215,2019-08-09,2020-09-12,50
13323,3972,2016-08-26,2017-07-30,26
13324,300,2018-04-13,2019-08-09,28
13325,1076,2016-03-20,2017-06-21,37
13326,8099,2020-06-09,2020-09-21,23
13327,40,2018-09-20,2019-09-23,14
13328,1260,2022-03-06,2022-11-13,47
13329,918,2020-08-14,2021-03-06,17
13330,9148,2019-05-29,2019-09-07,35
13331,1447,2022-02-08,2022-08-31,23
13332,1149,2017-08-12,2017-11-23,23
13333,171,2016-11-17,2017-08-28,49
13334,8731,2018-11-09,2019-08-25,14
13335,3117,2015-09-25,2016-12-20,20
13336,8878,2016-02-06,2017-04-15,21
13337,9089,2019-03-23,2019-10-03,19
13338,5414,2018-07-20,2019-05-19,22
13339,1127,2021-04-21,2021-08-31,18
13340,7234,2016-10-09,2017-06-20,34
13341,3581,2018-11-13,2019-09-08,29
13342,462,2021-07-27,2022-12-05,7
13343,8548,2016-07-04,2017-01-21,48
13344,3063,2018-10-25,2019-08-04,50
13345,7829,2017-10-11,2018-11-07,44
13346,8381,2017-11-23,2019-02-24,8
13347,6299,2015-07-19,2016-04-25,39
13348,3790,2019-09-07,2020-06-20,42
13349,2449,2017-04-11,2018-06-30,17
13350,6669,2016-01-13,2017-02-19,49
13351,3116,2022-02-14,2023-05-11,49
13352,7006,2016-09-02,2017-04-23,4
13353,3011,2020-06-09,2021-07-07,21
13354,9531,2021-08-03,2022-03-23,2
13355,119,2017-08-22,2018-10-10,5
13356,3962,2017-01-15,2017-10-02,37
13357,9177,2017-08-25,2018-08-20,37
13358,1306,2017-11-11,2019-03-07,46
13359,8339,2015-05-01,2016-01-04,47
13360,3865,2015-12-13,2016-06-25,46
13361,4579,2019-05-04,2020-02-13,20
13362,8132,2017-03-23,2017-12-07,46
13363,3836,2020-05-16,2021-07-22,20
13364,2999,2017-09-07,2018-10-14,21
13365,5815,2020-01-28,2020-06-14,41
13366,2584,2020-01-04,2021-01-23,10
13367,6602,2015-04-29,2016-05-31,49
13368,5470,2016-01-11,2017-02-13,10
13369,3640,2020-02-20,2021-06-05,48
13370,8213,2019-10-28,2020-03-28,11
13371,807,2019-02-04,2019-08-01,28
13372,8825,2017-07-12,2018-07-29,25
13373,5674,2018-11-18,2019-04-17,9
13374,704,2021-07-30,2022-11-02,3
13375,7490,2021-02-15,2021-11-14,15
13376,9774,2018-11-11,2019-03-30,3
13377,3315,2018-10-06,2020-01-24,12
13378,5771,2016-11-27,2017-03-18,30
13379,4985,2020-01-03,2020-05-25,19
13380,4252,2020-03-05,2020-08-25,33
13381,2434,2020-10-09,2022-02-07,18
13382,3432,2016-03-07,2016-09-16,2
13383,5560,2020-10-05,2021-06-28,40
13384,8263,2019-09-23,2020-10-12,34
13385,5971,2015-05-09,2016-03-31,21
13386,3424,2021-12-17,2022-07-17,39
13387,9922,2022-04-16,2022-12-08,32
13388,2757,2017-06-12,2018-04-12,41
13389,123,2018-06-28,2019-04-07,35
13390,5816,2016-03-24,2016-09-09,3
13391,6444,2022-03-15,2023-07-17,11
13392,6140,2015-10-17,2016-12-03,38
13393,1794,2020-02-09,2021-06-11,18
13394,3893,2019-01-26,2019-10-15,50
13395,3568,2016-05-31,2017-03-11,37
13396,9754,2015-10-06,2016-08-09,21
13397,9865,2019-01-28,2020-01-01,8
13398,2649,2019-09-21,2020-08-27,1
13399,1009,2021-10-11,2022-08-29,16
13400,7962,2016-06-01,2017-06-21,40
13401,8252,2016-12-08,2018-04-22,39
13402,3334,2020-12-06,2021-06-23,31
13403,6372,2021-04-25,2021-08-27,15
13404,1577,2021-01-08,2022-03-17,23
13405,3002,2020-11-21,2021-11-03,31
13406,3292,2019-04-06,2019-12-06,30
13407,8886,2017-02-22,2017-08-03,6
13408,8709,2019-05-30,2020-01-25,20
13409,8951,2015-12-18,2016-12-25,32
13410,9500,2017-06-29,2018-04-07,2
13411,2460,2020-08-12,2021-01-10,37
13412,8892,2017-12-20,2018-08-25,19
13413,823,2018-11-07,2019-02-26,37
13414,1001,2017-07-23,2018-04-24,11
13415,5268,2022-03-22,2023-02-18,34
13416,8365,2018-05-08,2019-01-28,10
13417,7595,2022-02-17,2022-07-23,13
13418,3470,2018-09-24,2019-04-03,2
13419,2565,2018-11-06,2019-06-12,2
13420,7418,2020-01-14,2020-08-26,49
13421,5672,2016-01-09,2016-05-09,20
13422,5988,2021-06-01,2022-01-06,41
13423,3294,2021-07-11,2022-10-02,44
13424,4142,2019-10-20,2020-01-28,50
13425,1572,2018-08-25,2019-04-24,27
13426,7540,2016-10-01,2018-01-19,35
13427,5917,2016-07-12,2016-11-20,43
13428,6822,2018-01-06,2019-03-01,3
13429,3749,2018-07-17,2019-07-07,13
13430,1132,2017-01-20,2018-01-29,40
13431,6235,2019-11-03,2020-10-26,23
13432,5236,2020-09-15,2021-01-03,5
13433,2141,2018-08-21,2019-11-20,46
13434,1141,2021-12-08,2022-08-12,47
13435,6566,2016-11-17,2017-07-08,21
13436,8809,2017-11-29,2018-12-22,7
13437,3369,2020-09-20,2021-03-24,12
13438,363,2021-07-19,2021-11-30,26
13439,5784,2015-08-18,2016-11-10,11
13440,5186,2016-05-02,2016-09-19,2
13441,9826,2016-03-19,2017-02-06,6
13442,7903,2018-04-13,2019-04-09,39
13443,7247,2021-12-16,2022-09-02,37
13444,343,2021-05-17,2022-04-20,20
13445,520,2020-10-22,2021-08-22,1
13446,3006,2016-04-20,2017-01-10,9
13447,724,2018-10-29,2019-09-25,5
13448,8085,2019-02-04,2020-03-22,22
13449,1273,2016-11-14,2018-02-08,30
13450,4619,2021-04-13,2022-06-17,35
13451,9723,2017-04-29,2018-06-10,3
13452,2915,2017-07-07,2018-07-30,13
13453,3622,2020-06-14,2020-09-30,27
13454,5050,2020-09-10,2021-05-11,42
13455,7944,2017-08-09,2018-07-12,2
13456,312,2020-04-18,2021-03-05,27
13457,839,2019-09-28,2020-07-07,47
13458,8078,2015-10-05,2016-07-25,40
13459,5263,2016-08-30,2017-08-06,9
13460,3371,2021-04-14,2022-05-04,37
13461,4036,2020-08-01,2021-11-18,5
13462,1565,2020-01-30,2021-05-18,11
13463,5330,2017-01-17,2018-01-09,38
13464,2602,2016-06-21,2016-11-11,9
13465,8445,2021-03-31,2022-05-11,46
13466,8781,2018-08-02,2018-11-14,29
13467,1802,2017-05-15,2017-11-10,28
13468,4770,2021-08-01,2022-03-19,44
13469,4402,2021-09-04,2022-01-18,23
13470,6485,2020-11-05,2021-09-11,39
13471,1350,2016-05-23,2017-05-08,14
13472,238,2021-05-21,2022-01-09,16
13473,485,2020-08-15,2021-10-31,35
13474,4614,2019-10-28,2020-10-05,39
13475,8535,2018-03-14,2018-10-15,21
13476,1997,2018-12-19,2020-03-28,21
13477,728,2020-04-01,2021-05-26,9
13478,7462,2015-08-11,2016-04-16,41
13479,3966,2017-09-13,2018-04-25,37
13480,9924,2016-12-09,2017-05-17,46
13481,9218,2017-08-31,2018-11-24,7
13482,6228,2018-03-17,2018-11-14,23
13483,5162,2019-07-22,2020-03-21,38
13484,8848,2017-10-11,2018-08-17,2
13485,2206,2020-10-04,2021-11-03,4
13486,5181,2019-01-31,2020-05-22,9
13487,8105,2017-08-29,2018-05-27,40
13488,8200,2019-01-23,2019-11-21,41
13489,975,2019-06-24,2019-12-21,29
13490,5797,2021-05-26,2022-07-04,4
13491,3114,2019-09-03,2020-11-01,13
13492,3598,2021-11-09,2022-05-03,2
13493,823,2016-11-27,2018-04-05,27
13494,8961,2019-12-31,2020-06-20,12
13495,219,2020-01-01,2020-07-28,21
13496,8360,2016-04-08,2017-01-05,19
13497,2650,2019-06-23,2019-11-27,36
13498,3385,2021-04-18,2022-05-16,17
13499,7675,2018-07-02,2019-03-21,33
13500,7323,2021-07-20,2022-01-12,21
13501,3661,2017-12-02,2018-09-21,10
13502,6170,2016-02-03,2016-05-29,6
13503,3438,2018-04-13,2018-10-09,36
13504,1851,2018-01-13,2019-01-16,8
13505,6765,2017-08-29,2017-12-10,12
13506,5236,2020-03-02,2020-07-02,49
13507,2101,2018-07-19,2019-04-08,24
13508,1079,2018-08-29,2018-12-31,16
13509,9238,2021-12-10,2023-02-05,49
13510,9614,2016-01-27,2016-11-22,40
13511,2827,2015-06-14,2016-02-21,39
13512,2951,2019-06-25,2020-04-28,43
13513,4764,2018-12-23,2020-02-09,42
13514,8163,2019-05-27,2020-05-12,49
13515,272,2015-09-16,2016-01-04,31
13516,3584,2020-10-26,2021-07-25,19
13517,6191,2018-02-21,2018-07-07,12
13518,5833,2019-08-15,2020-05-10,23
13519,2240,2020-03-05,2020-10-22,32
13520,2511,2018-11-29,2019-09-29,8
13521,9334,2018-03-28,2019-05-01,7
13522,5845,2016-05-08,2017-04-21,49
13523,5821,2019-09-28,2020-06-09,37
13524,1879,2016-05-14,2017-06-08,43
13525,251,2018-02-15,2018-11-07,17
13526,4329,2018-06-01,2018-10-04,37
13527,7124,2021-01-27,2021-10-08,21
13528,8141,2022-03-07,2023-06-30,34
13529,2401,2017-08-29,2018-02-20,39
13530,4928,2019-10-03,2020-12-11,4
13531,8222,2019-03-25,2020-01-17,34
13532,7005,2020-09-25,2021-02-09,26
13533,1770,2021-11-23,2022-10-16,34
13534,942,2021-09-05,2022-07-26,1
13535,4415,2020-09-11,2022-01-19,40
13536,9082,2016-01-11,2016-04-26,39
13537,220,2016-05-15,2016-10-08,27
13538,9018,2021-05-15,2021-11-09,3
13539,530,2021-11-18,2022-04-25,13
13540,6121,2015-11-06,2016-09-22,24
13541,7613,2020-09-27,2021-06-16,30
13542,3042,2018-05-06,2019-03-12,8
13543,3202,2016-09-16,2017-11-07,24
13544,2578,2019-07-26,2020-03-13,41
13545,4592,2020-11-27,2022-04-10,20
13546,5823,2020-07-25,2021-06-20,2
13547,7119,2017-02-03,2017-10-17,21
13548,7480,2018-08-22,2019-08-19,34
13549,9461,2017-12-07,2018-08-26,7
13550,6086,2017-06-04,2018-01-13,40
13551,8772,2021-04-24,2022-03-28,38
13552,8047,2016-10-23,2018-01-14,24
13553,1926,2016-02-18,2016-08-04,20
13554,5229,2016-01-18,2017-01-08,46
13555,345,2018-01-14,2019-05-09,32
13556,4846,2021-08-29,2022-02-26,10
13557,1871,2021-03-15,2021-06-23,11
13558,3146,2017-07-20,2018-06-25,50
13559,3498,2015-09-21,2016-01-05,27
13560,182,2021-04-14,2021-12-24,7
13561,5277,2017-08-12,2018-03-23,12
13562,2898,2020-04-29,2020-10-13,16
13563,1789,2016-06-06,2017-02-08,49
13564,2192,2022-02-27,2022-06-24,41
13565,4327,2019-12-10,2020-05-09,49
13566,7987,2015-10-05,2016-04-30,38
13567,9383,2020-07-21,2021-02-18,21
13568,8373,2021-12-17,2022-07-03,19
13569,245,2017-08-19,2018-01-02,31
13570,8366,2021-11-06,2022-09-12,20
13571,7063,2021-01-03,2022-02-17,1
13572,418,2016-02-08,2017-05-19,16
13573,5413,2016-01-22,2017-03-29,8
13574,4413,2020-09-13,2021-01-17,39
13575,3413,2017-04-20,2017-11-25,14
13576,1592,2019-09-15,2020-10-10,16
13577,3198,2019-08-07,2020-11-27,25
13578,584,2015-11-30,2017-03-01,23
13579,7754,2020-01-06,2021-04-24,10
13580,864,2016-04-07,2017-03-03,44
13581,3302,2020-12-09,2021-04-24,6
13582,5919,2016-03-27,2017-07-30,44
13583,6764,2022-01-24,2022-12-01,32
13584,2869,2015-06-01,2016-05-23,16
13585,7004,2015-06-30,2016-07-06,23
13586,2173,2021-03-21,2021-10-26,26
13587,429,2016-06-29,2017-10-04,7
13588,6171,2015-11-06,2016-10-28,5
13589,928,2022-04-17,2022-08-12,13
13590,3526,2017-10-28,2018-09-17,34
13591,9515,2021-06-21,2022-10-23,49
13592,4498,2018-08-21,2019-06-20,11
13593,3460,2021-08-21,2022-04-22,44
13594,126,2018-02-17,2018-11-25,47
13595,4831,2020-10-11,2021-09-28,49
13596,5862,2018-05-18,2018-10-02,24
13597,5451,2020-09-08,2021-11-21,49
13598,6588,2016-09-14,2017-09-15,40
13599,3686,2021-12-06,2022-06-19,11
13600,9979,2019-02-12,2019-06-28,38
13601,8970,2015-07-24,2016-01-23,5
13602,8305,2021-12-01,2022-03-14,41
13603,9971,2022-03-13,2023-04-05,5
13604,1385,2017-08-30,2018-08-05,30
13605,471,2016-04-22,2017-05-21,6
13606,8619,2019-04-16,2020-03-30,12
13607,7587,2016-08-13,2017-01-19,42
13608,7481,2017-09-23,2018-06-22,38
13609,6626,2017-04-28,2018-04-28,32
13610,5399,2020-12-04,2021-12-26,41
13611,7171,2017-11-03,2018-09-22,26
13612,2014,2020-12-07,2021-04-27,10
13613,7381,2019-04-25,2020-08-02,32
13614,4635,2019-05-18,2020-01-05,47
13615,5089,2018-04-12,2019-01-13,7
13616,6187,2015-07-15,2016-06-09,24
13617,4686,2018-10-15,2019-09-26,14
13618,5504,2015-09-08,2016-09-12,39
13619,3010,2019-09-21,2020-09-27,19
13620,1224,2015-05-06,2015-10-27,14
13621,8826,2018-12-14,2019-12-07,8
13622,232,2017-03-09,2017-09-17,7
13623,5998,2019-12-19,2020-12-10,23
13624,4469,2020-06-24,2021-02-19,43
13625,5192,2019-05-21,2019-12-03,29
13626,5321,2016-12-30,2017-10-25,11
13627,4319,2015-05-28,2016-04-20,3
13628,1772,2016-06-14,2017-09-25,45
13629,4991,2018-09-13,2019-10-10,41
13630,1374,2020-06-26,2020-11-28,13
13631,681,2022-04-02,2023-02-16,17
13632,6089,2020-08-28,2021-08-18,10
13633,5097,2016-03-02,2017-06-17,4
13634,4298,2016-12-28,2017-11-14,23
13635,4119,2021-02-12,2021-10-13,21
13636,3458,2020-04-29,2021-06-27,5
13637,2914,2019-10-30,2020-03-06,37
13638,3897,2017-09-12,2018-03-21,34
13639,6919,2017-12-02,2018-05-01,21
13640,2509,2017-06-14,2018-07-19,49
13641,4183,2019-10-12,2020-04-23,29
13642,9387,2021-01-19,2021-07-05,38
13643,6642,2020-12-21,2021-07-23,50
13644,3197,2021-12-19,2022-04-14,29
13645,549,2017-01-07,2017-10-12,39
13646,1987,2015-10-12,2016-05-10,5
13647,9940,2019-05-18,2020-08-07,6
13648,3023,2015-05-04,2015-10-30,10
13649,7211,2015-05-01,2016-03-17,47
13650,1620,2019-09-04,2020-09-21,23
13651,4170,2018-05-05,2018-10-29,50
13652,5688,2016-06-09,2016-10-30,45
13653,1427,2019-11-07,2021-03-05,35
13654,7766,2016-10-26,2017-07-04,45
13655,2970,2016-09-08,2017-04-18,11
13656,1968,2017-06-29,2018-03-24,36
13657,8312,2017-01-23,2017-06-16,14
13658,3556,2017-10-24,2018-12-17,11
13659,7907,2021-09-07,2022-08-24,23
13660,431,2020-02-03,2020-10-09,13
13661,472,2017-06-12,2018-05-04,40
13662,1922,2017-04-30,2018-05-09,47
13663,1532,2018-02-06,2019-02-14,18
13664,6054,2015-10-15,2016-05-19,20
13665,6585,2019-05-13,2020-07-12,10
13666,7204,2020-05-09,2020-12-31,42
13667,8529,2021-12-20,2022-05-23,47
13668,9196,2016-12-25,2017-07-10,30
13669,1901,2021-11-28,2023-03-14,31
13670,9069,2017-04-02,2017-12-18,50
13671,2210,2019-06-09,2020-05-19,38
13672,7080,2017-07-25,2018-01-24,19
13673,8330,2018-12-06,2020-02-14,17
13674,6394,2017-05-29,2018-02-15,36
13675,2036,2020-11-28,2021-05-25,38
13676,6600,2016-11-09,2017-10-24,5
